Bank Ticker,BAC,BAC,BAC,BAC,BAC,C,C,C,C,C,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM,MS,MS,MS,MS,MS,WFC,WFC,WFC,WFC,WFC
Stock Info,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,16.903,16.9244,16.6942,16.7511,56288301,52.5346,52.5346,51.7566,51.9464,14895981,183.7578,184.2243,181.9583,182.3011,2932129,62.6108,62.7213,62.0445,62.1964,11209616,31.9286,32.1146,31.4217,31.538,8624129,51.0379,51.0379,50.548,50.6387,16264121
2015-11-23,16.7227,16.8271,16.5708,16.5803,50362933,51.8705,52.0317,51.3771,51.5004,14547117,182.1392,182.3201,179.4923,180.1302,2671721,61.9846,62.2333,61.4966,61.5886,11338963,31.5473,31.7519,31.2218,31.2869,7963022,50.7113,50.8383,50.4029,50.4391,9638084
2015-11-24,16.381,16.6752,16.3715,16.5803,58724233,51.0545,51.7186,50.9596,51.4055,12950895,179.0163,180.7063,177.6262,179.6351,2679373,60.9348,61.8281,60.8151,61.4966,10910042,30.9428,31.4171,30.859,31.2404,7954498,50.0218,50.3303,49.7905,50.1488,14156491
2015-11-25,16.6183,16.6752,16.5234,16.5518,34939034,51.5099,51.5479,51.0071,51.3107,9859420,179.9398,180.6825,179.1401,180.0922,1495611,61.6347,61.8097,61.2848,61.5702,7772026,31.2683,31.3892,31.1009,31.259,6209990,50.3121,50.3666,49.9856,50.0944,10034400
2015-11-27,16.5708,16.6088,16.4474,16.5898,22937528,51.2917,51.5858,50.9691,51.434,5483432,180.1017,182.0345,179.8066,181.349,1092728,61.6992,61.9997,61.3676,61.8557,4052853,31.2776,31.5473,31.1409,31.4171,3014557,50.2033,50.3212,49.8767,50.2486,4914008
2015-11-30,16.5898,16.6847,16.5328,16.5423,61893692,51.5574,51.6712,51.2063,51.3202,14603058,181.9987,182.5528,180.7949,181.5401,3415027,61.957,62.178,61.4045,61.4045,15147536,31.445,32.1146,31.3427,31.9007,17416259,50.3121,50.5208,49.9856,49.9856,15998923
2015-12-01,16.6277,16.903,16.5898,16.903,74351824,51.6143,52.0982,51.4729,52.0697,11856027,182.6865,184.5304,181.5305,184.454,4141469,62.0123,62.4635,61.6899,62.2609,12708809,32.1797,32.8773,32.1797,32.8029,18594168,50.3575,50.5934,50.1398,50.5389,15543357
2015-12-02,17.0172,17.0267,16.7031,16.7697,76918990,52.1741,52.2025,51.2632,51.3676,15288831,184.6737,185.1896,181.3338,181.7694,1817187,62.4635,62.5095,61.2203,61.3861,13440883,32.8866,32.9238,32.2913,32.4494,10996526,50.6206,50.6206,49.8948,49.9674,12779891
2015-12-03,16.8268,16.9077,16.4176,16.4652,95810096,51.6333,51.804,50.618,50.7699,19749990,182.1515,183.0974,176.4862,176.9352,3598980,61.5426,61.7268,60.3915,60.5941,14626881,32.5982,32.7564,31.8914,32.0402,15021229,50.0128,50.0944,49.0149,49.1691,15410137
2015-12-04,16.5984,16.9696,16.5413,16.941,103021728,50.9122,52.4967,50.7793,52.2689,21464081,177.3269,182.1133,176.5053,181.5114,3517235,60.8704,62.6154,60.8059,62.5187,17786043,32.2355,33.0912,31.9984,32.8494,13205404,49.4231,50.6932,49.2643,50.5026,19647728
2015-12-07,16.9315,16.941,16.5984,16.6936,81633309,51.9653,52.0697,51.1494,51.6143,15077326,181.521,181.6356,176.7441,177.2123,3499925,62.3069,62.3898,61.1466,61.6992,11686033,32.8122,32.8401,32.0123,32.2541,8389228,50.3031,50.4029,49.913,50.2759,17991639
2015-12-08,16.5508,16.6165,16.3034,16.3605,84873480,51.083,51.2443,50.4568,50.656,14785485,175.7123,176.2378,173.7251,174.7569,2663754,61.0085,61.6623,60.502,60.7414,13084484,31.8356,31.9472,31.4729,31.6775,10613371,49.8767,50.0808,49.2417,49.3505,19949494
2015-12-09,16.2843,16.5413,16.0559,16.2748,82418050,50.3334,51.0545,49.6313,50.1057,19903691,173.8971,176.6008,171.8017,172.6456,3907459,60.4191,61.317,59.8942,60.281,16770188,31.4357,31.91,30.7753,31.0358,13211217,49.0965,49.8404,48.7246,49.0965,18499649
2015-12-10,16.3224,16.5699,16.1416,16.37,68395011,50.1816,50.5137,49.4985,49.9539,16333817,172.9131,175.7219,172.2634,173.9831,2212337,60.3547,61.2341,59.9311,60.4191,12838986,31.1567,31.5287,30.9521,31.0823,10674487,49.2145,49.8812,48.8788,49.2961,14075334
2015-12-11,16.1511,16.2368,15.837,15.9227,91451006,49.2803,49.5364,48.0753,48.4928,24091180,171.6615,172.1106,167.6394,168.6808,3749952,59.6732,60.0047,58.4855,59.001,17889163,30.5149,30.7335,29.6965,29.836,16132919,48.4887,48.9332,48.0714,48.3617,17814579
2015-12-14,15.9512,16.075,15.699,15.9893,121121243,48.5212,49.081,47.914,48.4833,21586764,168.7859,170.6584,165.1841,168.5279,5102368,59.1455,59.6318,58.5682,59.1851,17638159,29.8825,30.2406,29.1943,29.65,14990131,48.3708,48.5976,47.8537,48.2619,22055078
2015-12-15,16.1987,16.646,16.1701,16.5794,99737154,49.1949,50.0962,49.1949,49.8306,21642329,170.9928,175.1009,170.8686,173.8876,3398685,59.9218,61.3768,59.9218,60.8704,18126588,30.3568,30.766,30.2824,30.5428,13708783,48.8334,50.0037,48.8153,49.8132,19056701
2015-12-16,16.7983,16.922,16.3986,16.8935,171576652,50.3239,51.2443,49.6218,51.1399,26044762,175.7983,178.5402,173.5723,177.9001,3191740,61.6163,62.3806,60.6954,62.1872,21720024,30.8497,31.4078,30.394,31.259,13682879,50.0853,50.8383,49.727,50.6659,21086759
2015-12-17,16.941,16.9696,16.4652,16.4652,97265726,51.2443,51.4245,50.0108,50.1342,17179578,178.5402,179.5052,174.4608,174.4608,2807871,62.5279,62.62,60.8565,61.0361,18122090,31.4636,31.4822,30.0964,30.115,15959804,50.9018,51.0197,50.3212,50.3212,18800520
2015-12-18,16.3605,16.4319,15.9512,15.9512,136737824,49.7736,49.9824,48.5402,48.5876,25509621,173.1137,173.7825,167.563,167.6585,6740815,60.7506,60.7506,59.3049,59.3049,23819643,29.8825,29.9941,29.0641,29.1013,19331713,49.8948,50.0309,48.7972,48.7972,31468584
2015-12-21,16.1606,16.2081,15.9607,16.1511,65150270,49.062,49.2562,48.4643,49.1379,16928994,169.5788,170.1998,167.9833,169.8177,2472858,59.8758,60.3731,59.7008,60.3547,18869297,29.4082,29.5756,29.0083,29.464,10920073,49.2598,49.4775,48.5794,49.0058,12993380
2015-12-22,16.2272,16.2843,16.0369,16.2558,56173502,49.3277,49.4605,48.7584,49.3467,13241343,170.9163,172.6296,169.1489,172.015,2312805,60.7046,60.7783,59.839,60.4836,12149529,29.7244,30.115,29.3989,29.9662,11468401,49.3142,49.4412,48.7155,49.2961,10318062
2015-12-23,16.3319,16.5032,16.2701,16.5032,65770672,49.6218,49.9444,49.4131,49.9349,14950224,172.636,174.8334,172.4067,174.7856,2367940,60.8888,61.561,60.8243,61.4505,12524453,30.1987,30.4405,30.0174,30.3196,6807062,49.532,49.9493,49.405,49.9311,13033579
2015-12-24,16.4842,16.5413,16.389,16.4366,29373415,49.7926,50.2575,49.7641,50.0108,4671254,174.136,174.9958,173.8971,174.327,1107633,61.3492,61.5979,61.0729,61.3308,4468242,30.2917,30.4219,30.1708,30.208,2798163,49.8676,49.9765,49.6318,49.7315,4999417
2015-12-28,16.389,16.3986,16.1606,16.3034,41777497,49.878,49.878,49.2992,49.6977,8761743,173.6583,173.8135,171.8144,173.515,1723330,61.0453,61.1927,60.5112,61.1282,6610609,30.0964,30.0964,29.7151,29.9197,5420280,49.4866,49.6953,49.1419,49.6045,8288841
2015-12-29,16.4176,16.5128,16.3319,16.4461,45670376,50.0583,50.4947,50.0393,50.267,10155134,174.6614,175.9607,174.356,175.3397,1848921,61.5518,61.9754,61.4597,61.7636,9820830,30.1708,30.4141,30.0639,30.2731,6388244,49.9946,50.2124,49.8858,50.1579,7894876
2015-12-30,16.37,16.4081,16.2177,16.2272,35066378,50.1342,50.229,49.5744,49.6218,8763337,175.1009,175.3397,173.7251,173.8876,1514347,61.736,61.7452,61.1927,61.3216,7190650,30.2266,30.3615,29.9476,29.9755,5057162,50.1398,50.1761,49.708,49.795,8016893
2015-12-31,16.1892,16.2463,16.0179,16.0179,47152968,49.4036,49.7072,49.1,49.1,11281771,173.0755,174.7235,171.9959,172.187,1773881,60.9532,61.4966,60.7783,60.8059,14654329,29.6779,30.0406,29.5477,29.5849,8154307,49.4503,49.8494,49.1872,49.3142,10929767
2016-01-04,15.6562,15.6943,15.4658,15.6372,114888046,48.1512,48.5687,47.6199,48.5117,23440153,167.9451,169.2827,166.0057,169.2349,3745474,59.2855,59.3875,58.4141,58.9796,25393155,28.5525,29.3105,28.4223,29.278,15749202,48.1621,48.3254,47.4455,47.9988,25985392
2016-01-05,15.7228,15.7894,15.4468,15.6372,66669974,48.9007,48.9672,47.8286,48.2556,17444931,168.8241,169.5788,165.2032,166.321,4521610,59.0538,59.4524,58.4419,59.0816,16566703,29.278,29.4826,28.7664,29.092,9850456,48.017,48.3231,47.6677,47.9807,14759616
2016-01-06,15.4087,15.5039,15.2469,15.304,102760810,47.5345,47.9899,47.2119,47.5535,22501799,163.6651,164.3434,161.5537,162.2607,5539404,58.1453,58.5207,57.793,58.2287,22961532,28.4874,28.6269,28.134,28.3665,13057409,47.2822,47.7358,47.0191,47.0644,20026405
2016-01-07,14.9709,15.1327,14.6949,14.752,116255879,46.5572,46.8513,45.0676,45.1245,37902922,159.2321,161.9358,156.2991,157.2736,5687935,56.9772,57.4778,55.6978,55.874,27630867,27.7899,27.9666,26.7668,26.9528,18138205,46.2752,46.4385,45.495,45.7218,30425557
2016-01-08,15.1708,15.1708,14.4284,14.4665,124782383,46.2346,46.2441,43.6729,43.7678,30642964,159.3086,160.904,156.3278,156.624,4929788,56.6712,56.801,54.5575,54.6224,22373287,27.3528,27.4272,26.3204,26.3948,15295619,46.0847,46.1356,44.8691,44.9598,22981395
2016-01-11,14.5236,14.6283,14.2191,14.5712,104611654,44.1758,44.5837,43.578,44.4509,26284598,157.6367,159.0315,156.0507,158.3341,4386469,54.539,54.9005,53.8066,54.539,20925529,26.4599,26.5994,25.8647,26.4692,19414757,45.5222,45.6538,45.0324,45.4406,19046405
2016-01-12,14.7901,14.8282,14.3333,14.5712,100023530,45.0629,45.0676,43.9006,44.4794,26309979,159.4423,160.6747,156.0125,158.315,4441260,55.1138,55.2157,53.8622,54.6595,22971612,26.7296,26.8598,26.0414,26.4692,16041784,46.1573,46.7379,45.7672,46.5927,28961499
2016-01-13,14.7235,14.7711,14.1334,14.181,119412972,44.8968,44.9253,42.6624,42.8759,27925821,159.0315,159.6429,150.8726,151.8949,5252478,55.123,55.3224,52.759,53.1577,28808129,26.7203,26.7854,24.6463,25.009,29721896,46.9284,46.9919,44.9054,45.114,22013526
2016-01-14,14.2857,14.4665,13.9431,14.2666,125920025,43.0941,43.4689,42.2829,43.0562,30129541,153.1464,155.2578,149.7644,154.1878,4272470,53.9179,55.0489,53.1113,53.9549,31296332,25.102,25.409,24.3952,25.2508,23814459,45.4315,46.2661,44.9961,45.9395,24569804
2016-01-15,13.7146,13.9526,13.4481,13.7622,172296066,40.3331,41.4527,39.7069,40.2952,52452566,149.707,150.9395,146.946,148.6657,6237182,52.3326,53.3709,52.1194,52.8795,38131656,24.2092,24.5626,23.7256,24.1534,29462230,44.0798,45.0324,43.6625,44.2885,41090425
2016-01-19,13.9811,14.0763,13.3339,13.5528,185727446,40.6557,40.9119,39.5267,39.7923,39032718,150.5287,151.6751,148.355,149.8217,5860559,53.5192,53.7417,52.3882,52.8517,22818919,24.9532,25.2322,23.9581,24.4231,28788187,44.6786,44.9416,43.5355,43.7351,29918487
2016-01-20,13.1246,13.3244,12.6296,13.0294,250537599,38.445,38.9242,37.4223,38.4166,49905431,147.2231,151.3025,144.8824,146.8887,9369148,51.5724,52.0823,50.6731,51.4611,34646083,23.9023,23.9674,22.9443,23.4745,25940940,42.8914,43.7668,42.5285,43.4267,40241141
2016-01-21,13.0103,13.1721,12.6106,12.7153,188975952,38.4356,39.2705,37.9801,38.094,34976743,147.0989,148.2358,144.7296,144.8824,5738849,51.6744,52.3975,51.044,51.2201,31301088,23.521,23.8,22.9629,23.0466,22130308,43.5718,44.494,43.4629,43.5537,24272884
2016-01-22,12.9913,13.0579,12.82,12.9056,169999791,38.9479,39.2325,38.7297,38.9574,30187150,147.6817,149.9841,146.9938,149.8599,5583770,52.3233,52.9908,52.1935,52.7961,22732187,23.4931,24.1627,23.4187,23.8186,22498441,44.479,44.6967,44.0526,44.4699,18298681
2016-01-25,12.8866,12.8961,12.3156,12.3346,186419100,38.7202,38.8625,37.4298,37.5247,31924026,149.4204,149.5446,144.3761,144.3761,5051693,52.3604,52.7034,51.5446,51.6002,21114360,23.6791,23.7256,23.1954,23.2326,20144627,44.3701,44.4336,43.1999,43.2361,23440754
2016-01-26,12.4393,12.7058,12.4107,12.6677,124246906,37.5722,38.7012,37.4773,38.4261,23508444,144.6531,149.1338,144.4429,147.5575,5237676,51.7763,52.9815,51.7393,52.9166,17535732,23.2884,23.8651,23.2791,23.707,13362884,43.3178,44.0526,43.2361,43.7805,18895135
2016-01-27,12.563,13.0674,12.5535,12.7153,124095820,38.3027,39.5551,38.1652,38.483,28274754,146.7358,151.3598,146.3537,146.86,5153084,52.9166,54.0197,52.4346,52.8795,20559961,23.6228,24.4741,23.4357,23.735,19796297,43.8167,44.7239,43.6625,44.0617,20441469
2016-01-28,12.9342,13.0437,12.6201,12.8771,110996163,39.1385,39.319,38.065,38.369,23212822,148.0925,150.9968,145.7231,150.051,4292910,53.3245,53.7417,52.4995,53.102,15497866,24.0157,24.1748,23.3328,23.5479,16015570,44.5425,44.8101,44.0889,44.3792,21306571
2016-01-29,13.0008,13.4672,12.9342,13.4577,159984093,38.7585,40.4589,38.7395,40.4494,36107611,151.5605,154.3788,150.7389,154.3502,4887892,53.6119,55.1972,53.3153,55.1601,26992199,23.7163,24.2215,23.5011,24.2122,18766512,44.7148,45.5857,44.6019,45.5676,25358282
2016-02-01,13.372,13.4101,13.1341,13.2863,105739440,40.2404,40.6869,39.8985,40.3544,22860331,153.2515,153.8152,151.379,152.5254,2963524,54.8449,55.2992,54.1774,54.5668,16807936,24.1186,24.259,23.7818,24.0531,11177862,45.4678,45.5222,44.9552,45.3045,17385386
2016-02-02,13.077,13.0817,12.4964,12.5916,147101219,39.7655,39.7655,38.2598,38.3975,31460917,149.9937,149.9937,143.4541,144.9302,6316219,53.6583,53.751,52.6107,52.8703,22448151,23.7257,23.7257,22.8182,22.9211,18326782,44.6876,44.7443,44.2522,44.2975,25593244
2016-02-03,12.6392,12.6487,11.9158,12.4012,257664574,38.616,38.673,36.1329,38.3405,43680257,145.6945,146.9747,140.4495,145.8664,5893224,53.1855,53.5795,51.0022,53.2226,31543220,22.8556,22.9398,21.7891,22.7527,25132938,44.293,44.3478,42.5194,43.5159,47149705
2016-02-04,12.268,12.9342,12.2632,12.6106,179394377,38.103,39.49,38.046,38.749,26697302,145.5034,150.9013,145.2263,149.5064,4573051,52.8981,54.2516,52.8981,54.1404,21651256,22.5937,23.5713,22.5656,23.3982,17497486,43.3331,44.4393,43.3056,44.1101,30851728
2016-02-05,12.6772,12.7437,12.268,12.3251,125842819,38.9675,39.3665,37.571,37.8655,23599670,150.5382,152.5732,148.7421,149.4873,4596102,54.3072,54.8264,53.2318,53.5378,22001260,23.4731,23.7818,22.6217,22.7808,16106069,44.2016,44.485,43.5159,43.7536,23733681
2016-02-08,12.0586,12.0871,11.5447,11.6779,221363577,37.1816,37.2196,35.3196,35.9181,35237112,146.9651,146.9651,138.768,142.5895,8680044,52.5551,52.7683,51.4843,52.416,28267601,22.2288,22.3036,20.8816,21.209,24258736,43.068,43.2782,42.108,42.5103,31172124
2016-02-09,11.4114,11.8302,11.3829,11.6113,247348967,35.0821,36.1651,34.8447,35.6331,39767232,139.026,143.2583,138.6247,141.6341,6919394,51.2572,52.5551,51.1089,52.1008,26300049,20.4793,21.7891,20.3577,21.4523,25642034,41.6967,42.748,41.4635,42.4646,29896186
2016-02-10,11.8207,11.9349,11.3353,11.4019,227529981,36.5736,37.1341,35.5096,35.5381,33390007,143.306,146.5352,140.6406,140.6597,7609581,52.4438,53.2226,51.4241,51.4704,22389590,21.8733,22.2475,21.181,21.2371,21564213,42.8577,43.1685,42.1538,42.2086,19885509
2016-02-11,10.907,10.9926,10.4597,10.6215,375088650,34.1987,34.3507,32.7927,33.2297,48945575,137.0101,137.9655,132.8447,134.4115,10252167,49.9686,49.9778,48.6707,49.1991,44334661,20.2735,20.7039,19.7917,20.2922,29160403,41.075,41.6235,40.6819,41.2853,32570931
2016-02-12,10.926,11.4495,10.8499,11.3733,245388351,34.2272,35.9751,34.1797,35.6616,38120366,137.335,139.9718,137.2872,139.6087,9009284,51.5909,53.3709,51.1459,53.2967,37011352,20.498,21.7049,20.4512,21.602,22802246,42.0166,43.3194,41.9892,43.2508,28533866
2016-02-16,11.7826,11.7921,11.5256,11.6589,194306715,36.6591,37.2576,36.4026,36.9441,31802539,142.9239,143.7646,140.8698,142.3698,10198018,53.9828,54.3258,53.4358,54.094,23730687,22.5188,22.5843,21.7142,22.1914,20565476,43.9273,44.2564,43.4885,44.101,20410626
2016-02-17,11.9634,12.0776,11.8682,11.9539,221859376,37.723,38.274,37.5235,37.7895,29133518,144.0703,145.0926,143.6022,144.2041,5578840,54.5575,54.9284,54.1354,54.4834,21580108,22.6592,23.0755,22.5656,22.6685,19226548,44.4758,44.7592,43.8725,44.0004,18060517
2016-02-18,12.0967,12.1252,11.5161,11.6493,161539428,37.932,37.989,36.6876,36.9726,24107698,144.5003,145.2168,140.7934,141.1373,5895488,54.5483,54.5668,53.0742,53.5934,17037776,22.7901,22.9585,22.2475,22.4159,17521236,43.9639,44.0096,43.4062,43.6348,17162829
2016-02-19,11.6303,11.6493,11.4019,11.5447,121045561,36.8776,37.1056,36.1556,37.0391,22425998,140.4399,141.1373,138.94,140.3539,5257315,53.306,53.9271,52.912,53.6027,15658190,22.2475,22.6311,22.1165,22.4533,12986180,43.3331,44.0324,43.2781,43.9639,18234852
2016-02-22,11.7826,11.9349,11.7636,11.9349,88865491,37.685,37.97,37.3336,37.5425,22028585,142.5417,143.2965,141.615,142.15,4287935,54.2423,54.5853,54.1589,54.2979,14882763,22.8276,23.1456,22.7621,22.9585,12182034,44.6404,45.1066,44.6404,44.9695,17572775
2016-02-23,11.8682,11.873,11.5161,11.5732,104498707,37.1626,37.2291,36.1366,36.3076,26234192,141.3953,141.4431,137.6216,138.4432,4249590,53.6768,53.853,51.8783,52.0267,31772544,22.8743,22.9118,22.154,22.182,14728816,44.6769,44.7227,43.8633,43.973,15224730
2016-02-24,11.3829,11.5637,11.0878,11.5447,159552845,35.5666,36.2696,34.7782,36.1841,25912362,136.6949,139.1406,134.0007,139.0642,5714714,51.1738,52.1101,50.3626,52.0452,25560096,21.6675,22.182,21.2184,22.182,20271352,43.2782,43.5891,42.5651,43.5251,18595685
2016-02-25,11.5542,11.735,11.5066,11.7255,103054561,36.3171,36.7113,36.1081,36.6876,19889500,139.4846,142.4128,138.7489,141.6341,4299645,52.0359,52.8703,51.9525,52.8517,14473275,22.2662,23.0895,22.2382,23.0427,17568580,43.6165,44.0233,43.6165,43.653,16646240
2016-02-26,11.8873,12.3251,11.8016,12.0871,160314367,37.1056,38.0175,36.8206,37.5235,23757420,143.0385,145.1881,142.3603,143.5449,5924462,53.4358,53.8715,52.9723,53.3431,20947508,23.3889,24.011,23.1831,23.5386,19257994,44.0004,44.3707,43.7262,43.9456,20325626
2016-02-29,12.0871,12.2394,11.9063,11.9158,123661082,37.4571,37.8038,36.9061,36.9061,22268655,143.6888,144.2069,142.3167,143.4777,5506409,53.2226,53.4033,52.1843,52.1935,19554051,23.3982,23.5292,23.0802,23.1082,13301518,43.909,43.909,42.8851,42.8943,24018058
2016-03-01,12.03,12.5725,12.011,12.5535,153558249,37.1911,39.224,37.1436,39.205,30606823,144.8402,148.5056,144.5812,148.3905,6490380,52.62,54.882,52.5365,54.882,23958079,23.4731,24.432,23.445,24.4086,17196997,43.0954,44.5398,43.0954,44.5398,24758534
2016-03-02,12.6108,12.907,12.544,12.8115,139622457,39.1765,40.1359,39.034,40.1075,26969814,148.4864,149.1197,147.239,147.9587,5047517,54.882,55.5309,54.6595,55.4012,20943122,24.3244,24.5958,24.1654,24.4274,16119336,44.6495,45.3169,44.4393,45.3169,18667745
2016-03-03,12.7828,12.9452,12.6586,12.8974,105082693,40.0314,40.7249,39.794,40.6869,21835234,147.7668,149.3596,147.1527,149.0429,3615826,55.2343,55.5866,54.7921,55.5866,15790644,24.418,24.5022,24.1467,24.4554,11515383,45.3717,45.518,44.8598,45.4997,14268054
2016-03-04,13.1458,13.27,12.8879,12.9357,171410889,40.9149,41.4089,40.3449,40.6869,28071048,150.0409,152.4205,149.0046,150.4918,5256715,55.7164,56.1335,55.1889,55.67,18459014,24.5677,24.7922,24.2402,24.4461,13629360,45.7191,46.158,45.4175,45.8106,18685622
2016-03-07,12.8497,13.0121,12.7732,12.9261,97650344,40.2404,40.7819,39.9745,40.4779,22134577,149.6858,150.0409,148.1602,149.0621,2771943,55.1972,55.67,54.9932,55.568,12832395,24.1748,24.6332,24.0438,24.4086,9835327,45.4997,45.8527,45.198,45.774,14386101
2016-03-08,12.8019,12.864,12.4675,12.4771,125894779,40.041,40.1929,38.939,38.996,26265017,147.7668,147.9875,145.368,145.4639,3830392,54.8913,55.1601,54.3999,54.4926,14132879,24.0438,24.1935,23.3328,23.3982,21715067,45.3535,45.3992,44.7227,44.8415,18098226
2016-03-09,12.5822,12.6777,12.4198,12.5535,92253831,39.2905,39.357,38.5923,39.091,18573924,145.9533,146.3275,143.1419,143.8423,3250915,54.8356,55.1972,54.3999,54.8078,13238828,23.576,23.6321,22.865,23.024,23542331,45.1432,45.2529,44.3478,44.6038,17920105
2016-03-10,12.6395,12.8019,12.4198,12.6777,123532756,39.528,40.041,38.578,39.3,21139846,144.3221,147.383,142.8156,144.9074,4631750,55.2436,55.3177,53.5934,54.335,21139207,23.3047,23.5292,22.8697,23.0614,20117252,44.7409,44.9146,43.845,44.3478,18542677
2016-03-11,12.8401,13.2223,12.7732,13.1745,120409540,40.1549,40.8579,39.6742,40.8389,21069091,147.0759,147.9203,146.2028,147.7092,4058665,55.0581,55.1694,54.3721,55.0118,21054993,23.5292,24.4086,23.4918,24.3244,24457329,44.9055,45.8288,44.6902,45.774,18318360
2016-03-14,13.1076,13.1267,12.8879,13.0312,87752938,40.5254,40.7629,40.0932,40.5349,15334780,147.4405,148.1962,145.9725,147.2774,3317896,54.8356,54.984,54.3258,54.8078,13436139,24.1654,24.3899,24.0064,24.2402,17603444,45.6826,45.774,45.198,45.6003,12804435
2016-03-15,12.907,12.993,12.7924,12.9643,80464931,40.1454,40.4874,39.87,40.4589,13784865,146.4714,146.5578,144.7929,145.8765,3732326,54.2701,54.8913,54.1682,54.882,10910568,23.9783,24.0297,23.5012,23.7912,15900987,45.0701,45.7009,44.9786,45.6917,12946082
2016-03-16,12.907,13.1936,12.5057,12.7159,149645421,40.022,40.8959,39.4235,40.1169,22981023,144.8114,146.6633,143.6504,144.4468,4310259,54.6808,55.3919,54.2052,54.6224,17423930,23.6696,24.128,23.1176,23.5386,17841118,45.4814,45.9751,45.0518,45.2895,16629748
2016-03-17,12.6299,12.8736,12.4675,12.8019,122129018,39.889,40.7772,39.3095,40.7059,24261033,144.3029,147.7438,142.7293,146.7209,4431729,54.4834,54.8171,53.7603,54.4648,19402238,23.3982,24.3525,22.996,24.1841,20718863,45.1889,45.646,44.6495,45.4632,16002267
2016-03-18,13.0694,13.2605,12.9452,13.1745,146616225,41.2569,41.7651,41.0859,41.3614,30801897,147.6804,151.7776,147.642,151.2211,7413219,55.67,56.5229,55.3084,56.0686,29570210,24.3712,24.839,24.3057,24.5864,24032001,46.1122,46.3499,45.646,46.2037,35812068
2016-03-21,13.184,13.4038,13.1076,13.2223,104695730,41.2569,42.0454,41.0859,41.4184,16226367,150.8756,152.4684,149.4459,149.9641,4410159,55.8276,56.3829,55.5889,56.0501,12684403,24.4835,24.8951,24.1888,24.2683,10053966,46.1671,46.3956,45.8654,46.3225,13543212
2016-03-22,13.0599,13.2223,13.0216,13.1458,83252050,41.1049,41.4469,40.7629,41.2094,14885079,149.2061,149.2924,147.1527,147.9587,3521484,55.6144,56.1613,55.2714,55.8461,12042664,23.9596,24.3432,23.8052,24.1748,13623895,45.902,46.2402,45.71,46.0482,13906976
2016-03-23,13.1554,13.2127,12.993,13.0121,95789696,41.1144,41.3234,40.1644,40.2499,23989232,148.0067,149.254,147.3734,147.8435,3633368,55.9388,56.0964,55.4939,55.568,11658691,24.1654,24.2028,23.576,23.6415,10430600,45.8746,46.0117,45.4357,45.4906,13648139
